run_id,master_sha256,scenario_seed,assignment_id,scenario_id,annotator_id,outcome,reject_reason_code,mismatch_detail_code,label_status,labeled_at,origin_id,origin_store_id,day_of_week,visit_time,companion_type,gender_code,age_group,available_time_code,budget_code,purpose_code,requested_atmosphere_code,hill_preference,parking_preference,shown_store_id,store_name,category_group,category_main,category_sub,road_address,place_url,representative_item,representative_price_krw,store_atmosphere,parking_available,straight_line_distance_m,estimated_walking_distance_m,estimated_walking_time_min,slope_level,opening_status,parking_status,price_status,shown_store_snapshot
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0127,SCN-0127,A01,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:56:03.448964+00,ORG-S0024,S0024,일,09:00,ALONE,FEMALE,50S,FROM_60_TO_120,UNDER_30000,BROWSE,LIVELY,AVOID,NO_PREFERENCE,S0043,오아시스 한남점,F&B,음식점,브런치,서울특별시 용산구 이태원로45길 30,https://pcmap.place.naver.com/restaurant/1110133208/home,에그베네딕트,23000.0,조용함,Y,228,285,4,평탄,OPEN,Y,KNOWN,"{""phone"":""02-790-8906"",""latitude"":""37.5365499"",""store_id"":""S0043"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9979801"",""place_url"":""https://pcmap.place.naver.com/restaurant/1110133208/home"",""atmosphere"":""조용함"",""store_name"":""오아시스 한남점"",""visit_time"":""09:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""일"",""gender_code"":""FEMALE"",""origin_id_x"":""ORG-S0024"",""origin_id_y"":""ORG-S0024"",""scenario_id"":""SCN-0127"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""브런치"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로45길 30"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1110133208"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0043"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0024"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""55"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""에그베네딕트"",""destination_store_id"":""S0043"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""1.8"",""estimated_uphill_gain_m"":""5"",""representative_price_krw"":""23000.0"",""straight_line_distance_m"":""228"",""estimated_walking_time_min"":""4"",""estimated_walking_distance_m"":""285""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0128,SCN-0128,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 04:45:55.373688+00,ORG-S0021,S0021,목,20:00,COUPLE,null,40S,NO_PREFERENCE,UNDER_30000,REST,NO_PREFERENCE,AVOID,NO_PREFERENCE,S0070,mtl 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로49길 24 1층 mtl,https://pcmap.place.naver.com/restaurant/36648938/home,커스타드커피,6800.0,활기참,Y,24,30,1,평탄,OPEN,Y,KNOWN,"{""phone"":""070-4113-3113"",""latitude"":""37.5370862"",""store_id"":""S0070"",""active_yn"":""Y"",""age_group"":""40S"",""longitude"":""126.9991391"",""place_url"":""https://pcmap.place.naver.com/restaurant/36648938/home"",""atmosphere"":""활기참"",""store_name"":""mtl 한남"",""visit_time"":""20:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0021"",""origin_id_y"":""ORG-S0021"",""scenario_id"":""SCN-0128"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로49길 24 1층 mtl"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""36648938"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0070"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""AVOID"",""origin_store_id"":""S0021"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""커스타드커피"",""destination_store_id"":""S0070"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""6800.0"",""straight_line_distance_m"":""24"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""30""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0129,SCN-0129,A03,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:43:09.511807+00,ORG-S0042,S0042,토,10:00,ALONE,MALE,TEENS,OVER_120,UNDER_30000,EAT,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0019,브리즈서울 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55가길 22 1층 브리즈서울,https://pcmap.place.naver.com/restaurant/1109546524/home,아메리카노,5500.0,활기참,Y,65,82,1,평탄,OPEN,Y,KNOWN,"{""phone"":""02-798-8951"",""latitude"":""37.5374597"",""store_id"":""S0019"",""active_yn"":""Y"",""age_group"":""TEENS"",""longitude"":""127.000015"",""place_url"":""https://pcmap.place.naver.com/restaurant/1109546524/home"",""atmosphere"":""활기참"",""store_name"":""브리즈서울 한남"",""visit_time"":""10:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""토"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0042"",""origin_id_y"":""ORG-S0042"",""scenario_id"":""SCN-0129"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""EAT"",""road_address"":""서울특별시 용산구 이태원로55가길 22 1층 브리즈서울"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1109546524"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0019"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0042"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":""아메리카노"",""destination_store_id"":""S0019"",""destination_elevation_m"":""42"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""5500.0"",""straight_line_distance_m"":""65"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""82""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0130,SCN-0130,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:56:36.526215+00,ORG-S0021,S0021,수,15:00,COUPLE,null,60_PLUS,FROM_60_TO_120,NO_PREFERENCE,BROWSE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0020,비에프디,소매,리빙,가구·인테리어,서울특별시 용산구 이태원로49길 14-3 1층,https://pcmap.place.naver.com/place/1814217186/home,"감각적인 가구, 리빙 소품",null,조용함,N,55,69,1,평탄,OPEN,N,UNKNOWN,"{""phone"":""0507-1360-7290"",""latitude"":""37.5372198"",""store_id"":""S0020"",""active_yn"":""Y"",""age_group"":""60_PLUS"",""longitude"":""126.999614"",""place_url"":""https://pcmap.place.naver.com/place/1814217186/home"",""atmosphere"":""조용함"",""store_name"":""비에프디"",""visit_time"":""15:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0021"",""origin_id_y"":""ORG-S0021"",""scenario_id"":""SCN-0130"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""가구·인테리어"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로49길 14-3 1층"",""category_main"":""리빙"",""category_group"":""소매"",""companion_type"":""COUPLE"",""naver_place_id"":""1814217186"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0020"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0021"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""감각적인 가구, 리빙 소품"",""destination_store_id"":""S0020"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""55"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""69""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0131,SCN-0131,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:46:24.666606+00,ORG-S0005,S0005,수,17:00,FRIENDS,null,50S,NO_PREFERENCE,UNDER_10000,REST,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0035,아트앤초이스,문화·체험,전시·예술,갤러리·화랑,서울특별시 용산구 이태원로45길 37 1층,https://pcmap.place.naver.com/place/1091370213/home,null,null,조용함,Y,84,105,1,가파름,OPEN,Y,UNKNOWN,"{""phone"":""070-8809-9136"",""latitude"":""37.5366671"",""store_id"":""S0035"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9975145"",""place_url"":""https://pcmap.place.naver.com/place/1091370213/home"",""atmosphere"":""조용함"",""store_name"":""아트앤초이스"",""visit_time"":""17:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0005"",""origin_id_y"":""ORG-S0005"",""scenario_id"":""SCN-0131"",""slope_level"":""가파름"",""annotator_id"":""A02"",""category_sub"":""갤러리·화랑"",""price_status"":""UNKNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로45길 37 1층"",""category_main"":""전시·예술"",""category_group"":""문화·체험"",""companion_type"":""FRIENDS"",""naver_place_id"":""1091370213"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0035"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0005"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":null,""destination_store_id"":""S0035"",""destination_elevation_m"":""86"",""estimated_slope_percent"":""24.8"",""estimated_uphill_gain_m"":""26"",""representative_price_krw"":null,""straight_line_distance_m"":""84"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""105""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0132,SCN-0132,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:43:31.234149+00,ORG-S0057,S0057,화,12:00,FAMILY,null,null,FROM_60_TO_120,NO_PREFERENCE,EXPERIENCE,QUIET,NO_PREFERENCE,REQUIRED,S0042,오센트 한남스토어,소매,화장품·향수,향수,서울특별시 용산구 이태원로49길 20 1층 102호,https://pcmap.place.naver.com/place/1531902423/home,산리오 캐릭터스 행잉 퍼퓸,28000.0,조용함,Y,23,29,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1305-1517"",""latitude"":""37.537159"",""store_id"":""S0042"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9993788"",""place_url"":""https://pcmap.place.naver.com/place/1531902423/home"",""atmosphere"":""조용함"",""store_name"":""오센트 한남스토어"",""visit_time"":""12:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0057"",""origin_id_y"":""ORG-S0057"",""scenario_id"":""SCN-0132"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""향수"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 20 1층 102호"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""FAMILY"",""naver_place_id"":""1531902423"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0042"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0057"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""산리오 캐릭터스 행잉 퍼퓸"",""destination_store_id"":""S0042"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""28000.0"",""straight_line_distance_m"":""23"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""29""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0133,SCN-0133,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:56:57.621399+00,ORG-S0043,S0043,일,20:00,FAMILY,null,null,FROM_60_TO_120,UNDER_10000,NO_PREFERENCE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0034,아스티에드빌라트카페,F&B,카페·디저트,카페,"서울특별시 용산구 이태원로49길 13 아스티에드빌라트 서울 플레그쉽 스토어 4,5층",https://pcmap.place.naver.com/restaurant/1267358648/home,아메리카노,10000.0,조용함,N,161,201,3,평탄,OPEN,N,KNOWN,"{""phone"":""02-793-7099"",""latitude"":""37.5370199"",""store_id"":""S0034"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.999702"",""place_url"":""https://pcmap.place.naver.com/restaurant/1267358648/home"",""atmosphere"":""조용함"",""store_name"":""아스티에드빌라트카페"",""visit_time"":""20:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0043"",""origin_id_y"":""ORG-S0043"",""scenario_id"":""SCN-0133"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로49길 13 아스티에드빌라트 서울 플레그쉽 스토어 4,5층"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""1267358648"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0034"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0043"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""아메리카노"",""destination_store_id"":""S0034"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""10000.0"",""straight_line_distance_m"":""161"",""estimated_walking_time_min"":""3"",""estimated_walking_distance_m"":""201""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0134,SCN-0134,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:46:46.103+00,ORG-S0033,S0033,토,15:00,ALONE,MALE,20S,FROM_60_TO_120,UNDER_50000,EAT,QUIET,AVOID,NO_PREFERENCE,S0063,한남작업실,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55나길 7 1층 한남작업실,https://pcmap.place.naver.com/restaurant/1365054072/home,아포가토,12000.0,조용함,Y,102,128,2,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1320-5620"",""latitude"":""37.5365382"",""store_id"":""S0063"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""126.9987503"",""place_url"":""https://pcmap.place.naver.com/restaurant/1365054072/home"",""atmosphere"":""조용함"",""store_name"":""한남작업실"",""visit_time"":""15:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""토"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0033"",""origin_id_y"":""ORG-S0033"",""scenario_id"":""SCN-0134"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""EAT"",""road_address"":""서울특별시 용산구 이태원로55나길 7 1층 한남작업실"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1365054072"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0063"",""atmosphere_code"":""QUIET"",""hill_preference"":""AVOID"",""origin_store_id"":""S0033"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""아포가토"",""destination_store_id"":""S0063"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""12000.0"",""straight_line_distance_m"":""102"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""128""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0135,SCN-0135,A03,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:43:56.823847+00,ORG-S0035,S0035,화,11:00,FAMILY,null,null,OVER_120,UNDER_10000,REST,LIVELY,AVOID,NO_PREFERENCE,S0005,뉴스프링프로젝트,문화·체험,전시·예술,갤러리·화랑,서울특별시 용산구 이태원로45길 22,https://pcmap.place.naver.com/place/1036778003/home,null,0.0,조용함,Y,84,105,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1323-0222"",""latitude"":""37.5364754"",""store_id"":""S0005"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9984339"",""place_url"":""https://pcmap.place.naver.com/place/1036778003/home"",""atmosphere"":""조용함"",""store_name"":""뉴스프링프로젝트"",""visit_time"":""11:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0035"",""origin_id_y"":""ORG-S0035"",""scenario_id"":""SCN-0135"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""갤러리·화랑"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로45길 22"",""category_main"":""전시·예술"",""category_group"":""문화·체험"",""companion_type"":""FAMILY"",""naver_place_id"":""1036778003"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0005"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0035"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""86"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":null,""destination_store_id"":""S0005"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""0.0"",""straight_line_distance_m"":""84"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""105""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0136,SCN-0136,A01,REJECTED,LOW_APPEAL,null,COMPLETED,2026-07-22 04:57:14.028476+00,ORG-S0033,S0033,수,17:00,COUPLE,null,30S,NO_PREFERENCE,NO_PREFERENCE,BROWSE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0006,다츠 한남,F&B,음식점,아시아음식,서울특별시 용산구 이태원로55나길 6 1층 1호 다츠,https://pcmap.place.naver.com/restaurant/247810366/home,런치-연두부 샐러드,17000.0,조용함,Y,69,86,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1309-7445"",""latitude"":""37.536664"",""store_id"":""S0006"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9990952"",""place_url"":""https://pcmap.place.naver.com/restaurant/247810366/home"",""atmosphere"":""조용함"",""store_name"":""다츠 한남"",""visit_time"":""17:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0033"",""origin_id_y"":""ORG-S0033"",""scenario_id"":""SCN-0136"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""아시아음식"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로55나길 6 1층 1호 다츠"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""247810366"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0006"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0033"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""런치-연두부 샐러드"",""destination_store_id"":""S0006"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""17000.0"",""straight_line_distance_m"":""69"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""86""}"
